,종목이름,종목코드,21_1Q_매출액,21_1Q_영업이익,21_1Q_순이익,21_2Q_매출액,21_2Q_영업이익,21_2Q_순이익,21_3Q_매출액,21_3Q_영업이익,21_3Q_순이익,21_4Q_매출액,21_4Q_영업이익,21_4Q_순이익,22_1Q_매출액,22_1Q_영업이익,22_1Q_순이익
1225,유비쿼스홀딩스,[078070],34136979718.0,7322043520.0,8388375164.0,43339790693.0,8802071356.0,11957066905.0,36632142813.0,7278929497.0,6634749598.0,36887055245.0,9521648095.0,10032657215.0,32608317227.0,4343116453.0,3902492392.0
1226,국일제지,[078130],17611529333.0,-1724437434.0,-3077437448.0,24517702104.0,-12634138.0,-67589866.0,23898460688.0,-1075329370.0,-1691968051.0,29423085659.0,-3462253924.0,-3398574187.0,30096825412.0,-1559450487.0,-2365526772.0
1227,대봉엘에스,[078140],18625874611.0,2110847998.0,2339612960.0,22083795337.0,3040921040.0,2956324807.0,19835604339.0,2235534255.0,2477550157.0,22411902886.0,2298300287.0,2268340010.0,22658323063.0,2948032699.0,2943066709.0
1228,HB테크놀러지,[078150],49028308474.0,-5082260562.0,-2437894450.0,40300192824.0,-7085734750.0,-6366315676.0,28554337479.0,-6757620608.0,-4363934812.0,41008324463.0,-3527384713.0,22499550400.0,49800604975.0,1882641177.0,2919524049.0
1229,메디포스트,[078160],13017482415.0,-1506337888.0,-5817821184.0,13842736352.0,-638936067.0,472076184.0,13231611447.0,-1432118390.0,-73425065.0,14764377144.0,-1633309910.0,4452750998.0,15374701583.0,-3253308636.0,-6771528618.0
1230,컴투스,[078340],117000000000.0,17656595557.0,29043448007.0,153000000000.0,10970889162.0,10471635402.0,113000000000.0,12930126999.0,60561246109.0,176000000000.0,11065141794.0,21460937823.0,133000000000.0,-2657970866.0,-4353026814.0
1231,한양디지텍,[078350],51421839875.0,3878939254.0,4320983877.0,68959393591.0,5746144626.0,4600757621.0,85007232343.0,11118408358.0,8697726429.0,98010875827.0,9272298078.0,6623942493.0,100000000000.0,11227677694.0,8918425356.0
1232,에이블씨엔씨,[078520],66589443322.0,-6036990262.0,-3596263115.0,75844206983.0,-5998714964.0,-26966162739.0,57709344854.0,-4598107776.0,-4866394146.0,62802935512.0,-5745510054.0,-7933228445.0,56714202078.0,563898967.0,-502830645.0
1233,디아크,[078590],15528476515.0,-1918865549.0,16857858784.0,5862153022.0,-1311079241.0,-109000000000.0,9099099200.0,4304233859.0,82846451541.0,12120050380.0,303415374.0,14270114327.0,10923787737.0,127194669.0,371933597.0
1234,대주전자재료,[078600],45994002425.0,5086120520.0,4987013051.0,50260344124.0,4640599569.0,3987905298.0,52538173569.0,4869969361.0,4420759082.0,49915179201.0,2999393118.0,9573627784.0,38292102371.0,3492910601.0,2231863512.0
1235,지나인제약,[078650],9066499201.0,-5990208751.0,-7679502882.0,6011212061.0,-6330869419.0,-17225372047.0,5760550235.0,-5730990990.0,-7024186363.0,2990836046.0,-3745720940.0,-5327763102.0,252402663.0,-3137515646.0,-5121421052.0
1236,아이오케이,[078860],4853068669.0,-2326800928.0,430873758.0,5909790512.0,-1696012828.0,-14842118547.0,5292416757.0,-1982682963.0,-7534550439.0,8252470974.0,-2347835383.0,-14162490710.0,7871377734.0,-1606128627.0,1973939967.0
1237,가온미디어,[078890],122000000000.0,7133054897.0,6013810375.0,137000000000.0,8699444862.0,9403219344.0,149000000000.0,7367116583.0,7566280344.0,125000000000.0,5181354654.0,-4177456115.0,145000000000.0,8482509019.0,10429770396.0
1238,GS,[078930],4280000000000.0,706000000000.0,585000000000.0,4440000000000.0,486000000000.0,206000000000.0,5510000000000.0,637000000000.0,524000000000.0,6000000000000.0,811000000000.0,301000000000.0,6990000000000.0,1240000000000.0,748000000000.0
1239,코드네이처,[078940],5983453959.0,-413483052.0,-796351197.0,9538709565.0,-1725607500.0,-2534204091.0,9847837220.0,-657973560.0,-1234756718.0,12707955989.0,-1725750262.0,-1644791707.0,8330447311.0,66865101.0,-63843852.0
1240,와토스코리아,[079000],4703243087.0,-152083756.0,132592245.0,5960178595.0,751898698.0,1120009613.0,4115460282.0,-704382031.0,-330487205.0,5248122169.0,509456638.0,499308812.0,4278952370.0,-142644095.0,181664401.0
1241,CJ CGV,[079160],172000000000.0,-62841910134.0,-107000000000.0,162000000000.0,-57251577151.0,-103000000000.0,162000000000.0,-77491187745.0,-124000000000.0,240000000000.0,-43861058987.0,-4849661778.0,223000000000.0,-54943806015.0,-111000000000.0
1242,한창산업,[079170],12528907609.0,31385985.0,422289473.0,22223125826.0,2278718344.0,1877898559.0,15996163639.0,363896463.0,801833721.0,22991726270.0,571496467.0,870365167.0,24837377905.0,334873507.0,242771952.0
1243,케스피온,[079190],8876226813.0,-844529829.0,632314319.0,8548138413.0,-186782693.0,433389542.0,10260723414.0,-1237862487.0,-342424699.0,11264570109.0,-1771609831.0,-4102230238.0,12997090758.0,-922555508.0,-1738627308.0
1244,제우스,[079370],76993245743.0,989481667.0,232598693.0,109000000000.0,8487057072.0,12751782549.0,98078648946.0,4449646423.0,-610999172.0,117000000000.0,10987964574.0,3884800940.0,102000000000.0,2758689667.0,100162955.0
1245,현대리바트,[079430],331000000000.0,9830368277.0,7598632189.0,353000000000.0,5060119223.0,919628117.0,351000000000.0,4023000123.0,3473896319.0,372000000000.0,1327274546.0,1503237699.0,369000000000.0,2915677782.0,2122370773.0
1246,LIG넥스원,[079550],350000000000.0,12796010742.0,19892013546.0,440000000000.0,28800975331.0,22447021092.0,459000000000.0,35481245615.0,40679718123.0,573000000000.0,20122775148.0,22037052868.0,427000000000.0,50482356258.0,41733934256.0
1247,서산,[079650],14507817243.0,176245971.0,709382255.0,-824768581.0,1984815492.0,2443621517.0,5623382201.0,315132733.0,381442216.0,36778747785.0,1979907248.0,1558884791.0,11892703896.0,-220573739.0,108260667.0
1249,디이엔티,[079810],12479374309.0,564478450.0,854353627.0,12157242677.0,-1033980471.0,-1736586956.0,6890219098.0,-804080888.0,-518692440.0,10731124019.0,2465034950.0,2310100886.0,1927966491.0,-2521491620.0,-951436213.0
1250,가비아,[079940],43177466417.0,6391291079.0,5704811495.0,48943422179.0,6704242086.0,5130020514.0,50082228479.0,8141044945.0,7498749831.0,58239660915.0,11858222877.0,6665127050.0,55175876500.0,9340266180.0,8567945405.0
1251,인베니아,[079950],27558694461.0,-1225891578.0,1374497826.0,18744148283.0,435255418.0,42507092.0,39926701211.0,3170678039.0,5340962542.0,48087326594.0,6897713481.0,5613174302.0,21038399925.0,1925095846.0,2980416419.0
1252,동양이엔피,[079960],120000000000.0,5871159387.0,8073568533.0,127000000000.0,6262114538.0,5119616367.0,138000000000.0,4407115983.0,6703793461.0,134000000000.0,-1722970501.0,-2185501287.0,148000000000.0,2289360847.0,5768539005.0
1253,투비소프트,[079970],9226533068.0,-428000804.0,-74662775.0,9877946165.0,-1817329310.0,-9698826823.0,9790822207.0,-895095615.0,-3944649436.0,8900132061.0,-3276994696.0,-7643255184.0,8694310943.0,-1920781151.0,-4003993322.0
1254,휴비스,[079980],257000000000.0,9616529698.0,9138062226.0,264000000000.0,10126825834.0,7411230157.0,278000000000.0,-2508054914.0,-3299410877.0,283000000000.0,-10744740006.0,-9753524335.0,282000000000.0,-12615022190.0,-10073251534.0
1255,에스엔유,[080000],16173010886.0,84229271.0,2423809583.0,20065124051.0,513771714.0,-381990615.0,30101126155.0,843463216.0,2189079604.0,47699486646.0,4687880097.0,4238792589.0,26913994425.0,2517065011.0,2859133277.0
1256,이상네트웍스,[080010],10778450807.0,814281656.0,502663324.0,15953520604.0,3222473411.0,3152863466.0,11740313749.0,1351096579.0,1203527777.0,18683685234.0,4687923200.0,3554873026.0,12489747246.0,1553238041.0,1206567182.0
1257,모두투어,[080160],2435574889.0,-4258564268.0,-2629118666.0,3070345606.0,-6250413774.0,-3032570004.0,3489548817.0,-10169574713.0,-9938027736.0,4764882260.0,-2659828463.0,35195670848.0,4736701814.0,-4174761337.0,-4395835962.0
1258,제주반도체,[080220],47482859945.0,972691123.0,-3212059430.0,65547669592.0,7918924118.0,4033429734.0,75362610437.0,10366271720.0,12282572003.0,4921535903.0,800503990.0,-302660848.0,50869218077.0,12764569533.0,14354948026.0
1259,모다이노칩,[080420],94560907498.0,4018593189.0,2316565401.0,107000000000.0,13178664176.0,9470546588.0,84274014473.0,-2301828773.0,-8093664656.0,114000000000.0,15256405049.0,7540761566.0,94567658479.0,4923751793.0,1679166735.0
1261,성창오토텍,[080470],38792114635.0,1895316038.0,2803129496.0,36242453153.0,1361687099.0,304837249.0,32436592652.0,876247987.0,360213877.0,37107431983.0,357572798.0,1093298440.0,42558789227.0,2627500752.0,2557150972.0
1262,오디텍,[080520],13268947452.0,1536256997.0,2207612172.0,13719420787.0,1148693139.0,1460793772.0,14528606852.0,1019317368.0,2101100014.0,12910064648.0,1084959462.0,-1665020261.0,12699366985.0,663162933.0,387800582.0
1263,코디,[080530],15966168225.0,825456968.0,256243094.0,12904451540.0,-253079392.0,-915216310.0,14821853278.0,-989057397.0,-785552208.0,11068304495.0,-2714890006.0,-5886378332.0,13205502151.0,-1610353569.0,-2439558664.0
1264,오킨스전자,[080580],11227071837.0,156912388.0,139956568.0,15125862892.0,926135439.0,708035755.0,15295167067.0,595075055.0,361724399.0,17655690968.0,901588650.0,476366501.0,14738188870.0,694998525.0,299077590.0
1265,한국유니온제약,[080720],10509785874.0,-3642768977.0,-3683769049.0,12706152482.0,-1614971771.0,-1823042690.0,13623895076.0,1962234656.0,1002926675.0,11463749117.0,-7319049133.0,-6605565078.0,13005037541.0,-1783731376.0,-2560563225.0
1266,일진다이아,[081000],35064075671.0,924053467.0,949550294.0,57129304233.0,6385570832.0,5579272332.0,44894916976.0,-234974829.0,2807448421.0,50575679088.0,2021055656.0,1466819474.0,33242552982.0,1518017701.0,2370277459.0
1267,티플랙스,[081150],40047957338.0,2076952545.0,1541624979.0,46533358221.0,4459141219.0,2129824447.0,45952801948.0,4731461796.0,4859975592.0,57010066268.0,5553902494.0,1900078906.0,62246477455.0,7896259462.0,6177290174.0
1268,성우전자,[081580],32100077779.0,-953943637.0,177116033.0,27901144848.0,-785184499.0,-62117711.0,42807473866.0,2059834038.0,3246153171.0,40774569435.0,659864741.0,2114086674.0,47551811422.0,1884604515.0,3090338741.0
1269,휠라홀딩스,[081660],988000000000.0,184000000000.0,134000000000.0,1020000000000.0,174000000000.0,136000000000.0,927000000000.0,110000000000.0,75924298369.0,859000000000.0,25185797778.0,-8065565468.0,1070000000000.0,169000000000.0,123000000000.0
1271,옵트론텍,[082210],47338082499.0,503065026.0,4074759743.0,51322737678.0,-2139546353.0,-2140223613.0,46147080599.0,1857523541.0,2997945417.0,56090105154.0,-5246153482.0,-7507723887.0,54161467640.0,-405136479.0,2096400030.0
1272,젬백스,[082270],12343956066.0,-612411296.0,682147937.0,17148376897.0,508619484.0,9837301665.0,12929609711.0,-821000212.0,3569499394.0,17948665146.0,-2703567383.0,-2031059039.0,18201432281.0,296934472.0,-904217965.0
1273,코스나인,[082660],3702022017.0,-1503947149.0,-2276392530.0,1989050020.0,-3028193628.0,-5782281037.0,2754501716.0,-1126680009.0,2461817738.0,4099416496.0,395580797.0,-3966833127.0,1900239381.0,-2297059434.0,-5303791281.0
1274,HSD엔진,[082740],115000000000.0,-6938984038.0,-6990616201.0,170000000000.0,-4467391397.0,-2971999764.0,119000000000.0,-20813101632.0,-16139556606.0,196000000000.0,-7558677579.0,-13636050630.0,178000000000.0,-2556947818.0,-4727349057.0
1275,비보존 헬스케어,[082800],14194952858.0,-1732931265.0,-6328009281.0,13200743873.0,-4436829690.0,-1222006163.0,14134964407.0,-3534569276.0,-8430697913.0,16198874916.0,-8227244090.0,-55034423861.0,20835572935.0,-3339005924.0,-8620240264.0
1276,우리바이오,[082850],366000000000.0,12189567287.0,11850946647.0,394000000000.0,13105290679.0,10865972247.0,393000000000.0,12408335785.0,12593417503.0,391000000000.0,5128718294.0,8731139415.0,350000000000.0,10978391797.0,9666702326.0
1277,비츠로셀,[082920],24040378661.0,4599643417.0,5289854256.0,32403547056.0,6755088376.0,5410356940.0,27069386184.0,4588133804.0,5057984997.0,29736612692.0,1479473607.0,1263276944.0,21530822205.0,3307484267.0,3782688427.0
1278,엘오티베큠,[083310],72704668227.0,10867980735.0,10064991223.0,77883143857.0,8564614579.0,4708302522.0,51315573540.0,5234610931.0,4944165754.0,57693486519.0,1694686148.0,979658956.0,75049471909.0,4982421609.0,4511300671.0
1284,그린케미칼,[083420],65554971865.0,3529278628.0,3007872397.0,60732111896.0,3893182485.0,2859796355.0,76677700481.0,5795096713.0,4979716585.0,83259485947.0,7632693717.0,5081421047.0,97338388131.0,6413952136.0,5527659456.0
1285,GST,[083450],67269394262.0,10788079101.0,9207709629.0,77363336337.0,12822592310.0,10721466638.0,73365369944.0,12125962611.0,11126072115.0,86489395372.0,10670353593.0,7914922260.0,57186249109.0,9527423578.0,8893603723.0
1287,에프엔에스테크,[083500],25098588111.0,1482802908.0,1730169082.0,16339139156.0,-322464417.0,-453952691.0,6534448880.0,-2430114154.0,-2235647016.0,18113618853.0,3626209282.0,1890309111.0,7403110802.0,1375803218.0,1371476301.0
1288,케이엠,[083550],33385722160.0,2875091131.0,3033149756.0,35181507512.0,2809138344.0,2419401251.0,36421676720.0,1535846271.0,1647152061.0,38257249543.0,1097709761.0,320190885.0,38110036742.0,1827916086.0,1332205094.0
1295,인콘,[083640],11244054000.0,-442734403.0,875722502.0,14721196807.0,-123589626.0,-2399482350.0,12429784913.0,-127023266.0,-846248983.0,18090543039.0,-2742711608.0,1686425923.0,8536773137.0,-566150785.0,6769628961.0
1296,비에이치아이,[083650],56828441277.0,-5344269932.0,-4359925889.0,61704989737.0,-4242996874.0,-4720877460.0,53106416530.0,-7878128330.0,-11013905407.0,63243868798.0,-13145484909.0,-14492397362.0,85855207544.0,738188179.0,-1921611502.0
1297,CSA 코스믹,[083660],11234543254.0,-2323572727.0,-2378994298.0,11359486952.0,-53721256.0,-110859346.0,11045162007.0,-841476072.0,-2166894527.0,26657824482.0,5218468336.0,4263677594.0,14634978714.0,-761991495.0,-851381117.0
1298,크리스탈지노믹스,[083790],6739323146.0,-2421557371.0,569098046.0,4262411774.0,-2260373585.0,-607000256.0,8154729062.0,-2272943313.0,-1331920146.0,23219830315.0,1904790908.0,-16970625924.0,8202397113.0,-3853715696.0,-3346328501.0
1299,아바코,[083930],30781629437.0,324806961.0,3279557044.0,28323575614.0,235062869.0,1553669095.0,43177696110.0,1389278812.0,2258908564.0,77525328245.0,7861304048.0,5444714054.0,18832035499.0,-5196738269.0,-2068474005.0
1300,대한제강,[084010],358000000000.0,13223970113.0,22836734861.0,520000000000.0,67384173906.0,56349520299.0,539000000000.0,66128800602.0,51923712434.0,613000000000.0,55063842487.0,32571179474.0,570000000000.0,53398323852.0,42479771263.0
1301,휴온스글로벌,[084110],132000000000.0,20541854102.0,15723924613.0,144000000000.0,19493394507.0,14146952791.0,145000000000.0,19115771297.0,14766466527.0,159000000000.0,14191254695.0,-12566464993.0,160000000000.0,20673785662.0,12803243152.0
1302,EV수성,[084180],7123857445.0,223453901.0,-28601640.0,7476697103.0,-256189603.0,-12769821217.0,9666671041.0,-141573494.0,-2156079972.0,11677012173.0,-304840715.0,5594293684.0,13646009134.0,-160984114.0,-1010769203.0
1303,유진테크,[084370],101000000000.0,30764989052.0,26474876126.0,52917620410.0,6234311318.0,3937388461.0,94260733801.0,27278666061.0,23072538185.0,76643501407.0,9634019705.0,9708969181.0,115000000000.0,32464218180.0,24667933492.0
1304,랩지노믹스,[084650],34045971359.0,15690676424.0,13422883990.0,53924008310.0,24545579208.0,22188344904.0,53460475693.0,29294344077.0,24519982245.0,60976908249.0,34987698483.0,23723782687.0,79649250504.0,50224395094.0,38397016385.0
1305,동양고속,[084670],18028140473.0,-6432795920.0,-4885185357.0,20448748086.0,-5671316431.0,-4517190367.0,19759843101.0,-5593623655.0,-4155704639.0,22939193782.0,-4325658040.0,-10385546529.0,20392708926.0,-6249656677.0,-4668828655.0
1306,이월드,[084680],29136316769.0,-618054446.0,-1372922547.0,33312868881.0,362684912.0,1239495949.0,28933854740.0,71622586.0,-2249382681.0,34394514225.0,2118015955.0,-11428631163.0,29491832211.0,1428921369.0,238317786.0
1307,대상홀딩스,[084690],961000000000.0,62166002902.0,44175204748.0,1010000000000.0,50697346406.0,31440448647.0,1100000000000.0,54346592858.0,36696987413.0,1130000000000.0,-4175879081.0,30420170963.0,1280000000000.0,45399893303.0,28828517370.0
1308,팅크웨어,[084730],46913753342.0,1387490259.0,1462064021.0,52689189816.0,4000690418.0,1287419573.0,54559750312.0,2346267959.0,1801665022.0,71223832336.0,4747666506.0,2562097916.0,67864744544.0,720100886.0,228597485.0
1309,아이티엠반도체,[084850],67224959597.0,-1012180067.0,1213089012.0,67341451144.0,-5301436246.0,-5616709371.0,167000000000.0,833926935.0,2729249410.0,211000000000.0,10845204789.0,7924593334.0,117000000000.0,-4848023387.0,-3326373614.0
1310,TBH글로벌,[084870],41540436393.0,-744975252.0,-3101236968.0,48984466357.0,4394339460.0,179945458.0,37344150953.0,-853621204.0,-3905479820.0,60206495885.0,2542062550.0,-12793106739.0,40397892124.0,-1789506802.0,1858722727.0
1311,헬릭스미스,[084990],388672114.0,-11769796660.0,1454307225.0,431261738.0,-10598017129.0,-42455894201.0,651752389.0,-9453857381.0,-4352060901.0,844557614.0,-16696652422.0,-22361512840.0,1421921261.0,-11771793532.0,-11911102550.0
1312,엔케이,[085310],15137818055.0,-2788374272.0,-342736120.0,17329395301.0,1893237360.0,-706218345.0,17399697060.0,450055422.0,4000415847.0,19224709130.0,2375186115.0,8210491632.0,15491227398.0,-1721840291.0,-1013753667.0
1313,루트로닉,[085370],32813295805.0,3219451627.0,2111190663.0,44740199336.0,12050005988.0,11767697779.0,41109299032.0,5641407343.0,9508568464.0,54980553159.0,8876375075.0,4298432721.0,57131028069.0,11401814910.0,9961165184.0
1314,차바이오텍,[085660],168000000000.0,4993047126.0,4308311518.0,180000000000.0,114961503.0,-24730927284.0,186000000000.0,515504886.0,6877727949.0,193000000000.0,2089463824.0,-8298645488.0,188000000000.0,-5125337932.0,-7654401117.0
1315,뉴프렉스,[085670],33222995198.0,-2046376120.0,-1204733777.0,31327597290.0,-1530423958.0,-936590423.0,48813103296.0,3331971698.0,3536174470.0,58300506352.0,1780829133.0,1250928258.0,66238418244.0,6582313505.0,7405506289.0
1316,알티캐스트,[085810],8195409090.0,-3181663092.0,-1132185462.0,12338209667.0,2181745458.0,1298369434.0,12228762724.0,873894471.0,138898251.0,3491223094.0,2878260588.0,478266919.0,1868409398.0,-2176934768.0,-3072812998.0
1317,네오티스,[085910],10694454513.0,1324880244.0,1134324034.0,10034310112.0,1074367610.0,-847632137.0,20335120463.0,3451970220.0,4963484475.0,24918720163.0,3800331108.0,2468931433.0,23669157702.0,4071545033.0,3657370897.0
